"plant_id"	"Treatment"	"ACC_ID"	"Rep"	"plant_num"
"7974"	"Fe_6982_6"	"Fe"	"6982"	6	7974
"7975"	"Fe_6982_7"	"Fe"	"6982"	7	7975
"7976"	"Fe_6982_8"	"Fe"	"6982"	8	7976
"7977"	"Fe_6982_9"	"Fe"	"6982"	9	7977
"7978"	"Fe_6982_10"	"Fe"	"6982"	10	7978
"7979"	"Fe_6982_11"	"Fe"	"6982"	11	7979
"7980"	"Fe_6983_1"	"Fe"	"6983"	1	7980
"7981"	"Fe_6983_2"	"Fe"	"6983"	2	7981
"7982"	"Fe_6983_3"	"Fe"	"6983"	3	7982
"7983"	"Fe_6983_4"	"Fe"	"6983"	4	7983
"7984"	"Fe_6983_5"	"Fe"	"6983"	5	7984
"7985"	"Fe_6983_6"	"Fe"	"6983"	6	7985
"7986"	"Fe_6983_7"	"Fe"	"6983"	7	7986
"7987"	"Fe_6983_8"	"Fe"	"6983"	8	7987
"7988"	"Fe_6983_9"	"Fe"	"6983"	9	7988
"7989"	"Fe_6983_10"	"Fe"	"6983"	10	7989
"7990"	"Fe_6984_1"	"Fe"	"6984"	1	7990
"7991"	"Fe_6984_2"	"Fe"	"6984"	2	7991
"7992"	"Fe_6984_3"	"Fe"	"6984"	3	7992
"7993"	"Fe_6984_4"	"Fe"	"6984"	4	7993
"7994"	"Fe_6984_5"	"Fe"	"6984"	5	7994
"7995"	"Fe_6984_6"	"Fe"	"6984"	6	7995
"7996"	"Fe_6984_7"	"Fe"	"6984"	7	7996
"7997"	"Fe_6984_8"	"Fe"	"6984"	8	7997
"7998"	"Fe_6984_9"	"Fe"	"6984"	9	7998
"7999"	"Fe_6984_10"	"Fe"	"6984"	10	7999
"8000"	"Fe_6985_1"	"Fe"	"6985"	1	8000
"8001"	"Fe_6985_2"	"Fe"	"6985"	2	8001
"8002"	"Fe_6985_3"	"Fe"	"6985"	3	8002
"8003"	"Fe_6985_4"	"Fe"	"6985"	4	8003
"8004"	"Fe_6985_5"	"Fe"	"6985"	5	8004
"8005"	"Fe_6985_6"	"Fe"	"6985"	6	8005
"8006"	"Fe_6985_7"	"Fe"	"6985"	7	8006
"8007"	"Fe_6985_8"	"Fe"	"6985"	8	8007
"8008"	"Fe_6985_9"	"Fe"	"6985"	9	8008
"8009"	"Fe_6985_10"	"Fe"	"6985"	10	8009
"8010"	"Fe_6985_11"	"Fe"	"6985"	11	8010
"8011"	"Fe_6987_1"	"Fe"	"6987"	1	8011
"8012"	"Fe_6987_2"	"Fe"	"6987"	2	8012
"8013"	"Fe_6987_3"	"Fe"	"6987"	3	8013
"8014"	"Fe_6987_4"	"Fe"	"6987"	4	8014
"8015"	"Fe_6987_5"	"Fe"	"6987"	5	8015
"8016"	"Fe_6987_6"	"Fe"	"6987"	6	8016
"8017"	"Fe_6987_7"	"Fe"	"6987"	7	8017
"8018"	"Fe_6987_8"	"Fe"	"6987"	8	8018
"8019"	"Fe_6987_9"	"Fe"	"6987"	9	8019
"8020"	"Fe_6988_1"	"Fe"	"6988"	1	8020
"8021"	"Fe_6990_1"	"Fe"	"6990"	1	8021
"8022"	"Fe_6990_2"	"Fe"	"6990"	2	8022
"8023"	"Fe_6990_3"	"Fe"	"6990"	3	8023
"8024"	"Fe_6990_4"	"Fe"	"6990"	4	8024
"8025"	"Fe_6990_5"	"Fe"	"6990"	5	8025
"8026"	"Fe_6990_6"	"Fe"	"6990"	6	8026
"8027"	"Fe_6990_7"	"Fe"	"6990"	7	8027
"8028"	"Fe_6990_8"	"Fe"	"6990"	8	8028
"8029"	"Fe_6990_9"	"Fe"	"6990"	9	8029
"8030"	"Fe_6990_10"	"Fe"	"6990"	10	8030
"8031"	"Fe_6990_11"	"Fe"	"6990"	11	8031
"8032"	"Fe_6990_12"	"Fe"	"6990"	12	8032
"8033"	"Fe_6992_1"	"Fe"	"6992"	1	8033
"8034"	"Fe_6992_2"	"Fe"	"6992"	2	8034
"8035"	"Fe_6992_3"	"Fe"	"6992"	3	8035
"8036"	"Fe_6992_4"	"Fe"	"6992"	4	8036
"8037"	"Fe_6992_5"	"Fe"	"6992"	5	8037
"8038"	"Fe_6992_6"	"Fe"	"6992"	6	8038
"8039"	"Fe_6992_7"	"Fe"	"6992"	7	8039
"8040"	"Fe_6992_8"	"Fe"	"6992"	8	8040
"8041"	"Fe_6994_1"	"Fe"	"6994"	1	8041
"8042"	"Fe_6994_2"	"Fe"	"6994"	2	8042
"8043"	"Fe_6994_3"	"Fe"	"6994"	3	8043
"8044"	"Fe_6994_4"	"Fe"	"6994"	4	8044
"8045"	"Fe_6994_5"	"Fe"	"6994"	5	8045
"8046"	"Fe_6994_6"	"Fe"	"6994"	6	8046
"8047"	"Fe_6994_7"	"Fe"	"6994"	7	8047
"8048"	"Fe_6994_8"	"Fe"	"6994"	8	8048
"8049"	"Fe_6994_9"	"Fe"	"6994"	9	8049
"8050"	"Fe_6994_10"	"Fe"	"6994"	10	8050
"8051"	"Fe_6994_11"	"Fe"	"6994"	11	8051
"8052"	"Fe_7000_1"	"Fe"	"7000"	1	8052
"8053"	"Fe_7000_2"	"Fe"	"7000"	2	8053
"8054"	"Fe_7000_3"	"Fe"	"7000"	3	8054
"8055"	"Fe_7000_4"	"Fe"	"7000"	4	8055
"8056"	"Fe_7000_5"	"Fe"	"7000"	5	8056
"8057"	"Fe_7000_6"	"Fe"	"7000"	6	8057
"8058"	"Fe_7000_7"	"Fe"	"7000"	7	8058
"8059"	"Fe_7000_8"	"Fe"	"7000"	8	8059
"8060"	"Fe_7000_9"	"Fe"	"7000"	9	8060
"8061"	"Fe_7000_10"	"Fe"	"7000"	10	8061
"8062"	"Fe_7000_11"	"Fe"	"7000"	11	8062
"8063"	"Fe_7002_1"	"Fe"	"7002"	1	8063
"8064"	"Fe_7002_2"	"Fe"	"7002"	2	8064
"8065"	"Fe_7002_3"	"Fe"	"7002"	3	8065
"8066"	"Fe_7002_4"	"Fe"	"7002"	4	8066
"8067"	"Fe_7002_5"	"Fe"	"7002"	5	8067
"8068"	"Fe_7002_6"	"Fe"	"7002"	6	8068
"8069"	"Fe_7002_7"	"Fe"	"7002"	7	8069
"8070"	"Fe_7002_8"	"Fe"	"7002"	8	8070
"8071"	"Fe_7002_9"	"Fe"	"7002"	9	8071
"8072"	"Fe_7002_10"	"Fe"	"7002"	10	8072
"8073"	"Fe_7004_1"	"Fe"	"7004"	1	8073
"8074"	"Fe_7004_2"	"Fe"	"7004"	2	8074
"8075"	"Fe_7004_3"	"Fe"	"7004"	3	8075
"8076"	"Fe_7004_4"	"Fe"	"7004"	4	8076
"8077"	"Fe_7004_5"	"Fe"	"7004"	5	8077
"8078"	"Fe_7004_6"	"Fe"	"7004"	6	8078
"8079"	"Fe_7004_7"	"Fe"	"7004"	7	8079
"8080"	"Fe_7004_8"	"Fe"	"7004"	8	8080
"8081"	"Fe_7004_9"	"Fe"	"7004"	9	8081
"8082"	"Fe_7004_10"	"Fe"	"7004"	10	8082
"8083"	"Fe_7014_1"	"Fe"	"7014"	1	8083
"8084"	"Fe_7014_2"	"Fe"	"7014"	2	8084
"8085"	"Fe_7014_3"	"Fe"	"7014"	3	8085
"8086"	"Fe_7014_4"	"Fe"	"7014"	4	8086
"8087"	"Fe_7014_5"	"Fe"	"7014"	5	8087
"8088"	"Fe_7014_6"	"Fe"	"7014"	6	8088
"8089"	"Fe_7014_7"	"Fe"	"7014"	7	8089
"8090"	"Fe_7014_8"	"Fe"	"7014"	8	8090
"8091"	"Fe_7014_9"	"Fe"	"7014"	9	8091
"8092"	"Fe_7014_10"	"Fe"	"7014"	10	8092
"8093"	"Fe_7015_1"	"Fe"	"7015"	1	8093
"8094"	"Fe_7015_2"	"Fe"	"7015"	2	8094
"8095"	"Fe_7015_3"	"Fe"	"7015"	3	8095
"8096"	"Fe_7015_4"	"Fe"	"7015"	4	8096
"8097"	"Fe_7015_5"	"Fe"	"7015"	5	8097
"8098"	"Fe_7015_6"	"Fe"	"7015"	6	8098
"8099"	"Fe_7015_7"	"Fe"	"7015"	7	8099
"8100"	"Fe_7015_8"	"Fe"	"7015"	8	8100
"8101"	"Fe_7015_9"	"Fe"	"7015"	9	8101
"8102"	"Fe_7026_1"	"Fe"	"7026"	1	8102
"8103"	"Fe_7026_2"	"Fe"	"7026"	2	8103
"8104"	"Fe_7026_3"	"Fe"	"7026"	3	8104
"8105"	"Fe_7026_4"	"Fe"	"7026"	4	8105
"8106"	"Fe_7026_5"	"Fe"	"7026"	5	8106
"8107"	"Fe_7026_6"	"Fe"	"7026"	6	8107
"8108"	"Fe_7026_7"	"Fe"	"7026"	7	8108
"8109"	"Fe_7026_8"	"Fe"	"7026"	8	8109
"8110"	"Fe_7026_9"	"Fe"	"7026"	9	8110
"8111"	"Fe_7028_1"	"Fe"	"7028"	1	8111
"8112"	"Fe_7028_2"	"Fe"	"7028"	2	8112
"8113"	"Fe_7028_3"	"Fe"	"7028"	3	8113
"8114"	"Fe_7028_4"	"Fe"	"7028"	4	8114
"8115"	"Fe_7028_5"	"Fe"	"7028"	5	8115
"8116"	"Fe_7028_6"	"Fe"	"7028"	6	8116
"8117"	"Fe_7028_7"	"Fe"	"7028"	7	8117
"8118"	"Fe_7028_8"	"Fe"	"7028"	8	8118
"8119"	"Fe_7028_9"	"Fe"	"7028"	9	8119
"8120"	"Fe_7028_10"	"Fe"	"7028"	10	8120
"8121"	"Fe_7028_11"	"Fe"	"7028"	11	8121
"8122"	"Fe_7031_1"	"Fe"	"7031"	1	8122
"8123"	"Fe_7031_2"	"Fe"	"7031"	2	8123
"8124"	"Fe_7031_3"	"Fe"	"7031"	3	8124
"8125"	"Fe_7031_4"	"Fe"	"7031"	4	8125
"8126"	"Fe_7031_5"	"Fe"	"7031"	5	8126
"8127"	"Fe_7031_6"	"Fe"	"7031"	6	8127
"8128"	"Fe_7031_7"	"Fe"	"7031"	7	8128
"8129"	"Fe_7031_8"	"Fe"	"7031"	8	8129
"8130"	"Fe_7031_9"	"Fe"	"7031"	9	8130
"8131"	"Fe_7031_10"	"Fe"	"7031"	10	8131
"8132"	"Fe_7031_11"	"Fe"	"7031"	11	8132
"8133"	"Fe_7062_1"	"Fe"	"7062"	1	8133
"8134"	"Fe_7062_2"	"Fe"	"7062"	2	8134
"8135"	"Fe_7062_3"	"Fe"	"7062"	3	8135
"8136"	"Fe_7062_4"	"Fe"	"7062"	4	8136
"8137"	"Fe_7062_5"	"Fe"	"7062"	5	8137
"8138"	"Fe_7062_6"	"Fe"	"7062"	6	8138
"8139"	"Fe_7062_7"	"Fe"	"7062"	7	8139
"8140"	"Fe_7062_8"	"Fe"	"7062"	8	8140
"8141"	"Fe_7062_9"	"Fe"	"7062"	9	8141
"8142"	"Fe_7062_10"	"Fe"	"7062"	10	8142
"8143"	"Fe_7062_11"	"Fe"	"7062"	11	8143
"8144"	"Fe_7071_1"	"Fe"	"7071"	1	8144
"8145"	"Fe_7071_2"	"Fe"	"7071"	2	8145
"8146"	"Fe_7071_3"	"Fe"	"7071"	3	8146
"8147"	"Fe_7071_4"	"Fe"	"7071"	4	8147
"8148"	"Fe_7071_5"	"Fe"	"7071"	5	8148
"8149"	"Fe_7071_6"	"Fe"	"7071"	6	8149
"8150"	"Fe_7071_7"	"Fe"	"7071"	7	8150
"8151"	"Fe_7071_8"	"Fe"	"7071"	8	8151
"8152"	"Fe_7071_9"	"Fe"	"7071"	9	8152
"8153"	"Fe_7075_1"	"Fe"	"7075"	1	8153
"8154"	"Fe_7075_2"	"Fe"	"7075"	2	8154
"8155"	"Fe_7075_3"	"Fe"	"7075"	3	8155
"8156"	"Fe_7075_4"	"Fe"	"7075"	4	8156
"8157"	"Fe_7075_5"	"Fe"	"7075"	5	8157
"8158"	"Fe_7075_6"	"Fe"	"7075"	6	8158
"8159"	"Fe_7081_1"	"Fe"	"7081"	1	8159
"8160"	"Fe_7081_2"	"Fe"	"7081"	2	8160
"8161"	"Fe_7081_3"	"Fe"	"7081"	3	8161
"8162"	"Fe_7081_4"	"Fe"	"7081"	4	8162
"8163"	"Fe_7081_5"	"Fe"	"7081"	5	8163
"8164"	"Fe_7081_6"	"Fe"	"7081"	6	8164
"8165"	"Fe_7081_7"	"Fe"	"7081"	7	8165
"8166"	"Fe_7081_8"	"Fe"	"7081"	8	8166
"8167"	"Fe_7081_9"	"Fe"	"7081"	9	8167
"8168"	"Fe_7081_10"	"Fe"	"7081"	10	8168
"8169"	"Fe_7081_11"	"Fe"	"7081"	11	8169
"8170"	"Fe_7081_12"	"Fe"	"7081"	12	8170
"8171"	"Fe_7092_1"	"Fe"	"7092"	1	8171
"8172"	"Fe_7092_2"	"Fe"	"7092"	2	8172
"8173"	"Fe_7092_3"	"Fe"	"7092"	3	8173
"8174"	"Fe_7092_4"	"Fe"	"7092"	4	8174
"8175"	"Fe_7092_5"	"Fe"	"7092"	5	8175
"8176"	"Fe_7092_6"	"Fe"	"7092"	6	8176
"8177"	"Fe_7092_7"	"Fe"	"7092"	7	8177
"8178"	"Fe_7092_8"	"Fe"	"7092"	8	8178
"8179"	"Fe_7092_9"	"Fe"	"7092"	9	8179
"8180"	"Fe_7092_10"	"Fe"	"7092"	10	8180
"8181"	"Fe_7094_1"	"Fe"	"7094"	1	8181
"8182"	"Fe_7094_2"	"Fe"	"7094"	2	8182
"8183"	"Fe_7094_3"	"Fe"	"7094"	3	8183
"8184"	"Fe_7094_4"	"Fe"	"7094"	4	8184
"8185"	"Fe_7094_5"	"Fe"	"7094"	5	8185
"8186"	"Fe_7094_6"	"Fe"	"7094"	6	8186
"8187"	"Fe_7094_7"	"Fe"	"7094"	7	8187
"8188"	"Fe_7094_8"	"Fe"	"7094"	8	8188
"8189"	"Fe_7098_1"	"Fe"	"7098"	1	8189
"8190"	"Fe_7098_2"	"Fe"	"7098"	2	8190
"8191"	"Fe_7098_3"	"Fe"	"7098"	3	8191
"8192"	"Fe_7098_4"	"Fe"	"7098"	4	8192
"8193"	"Fe_7098_5"	"Fe"	"7098"	5	8193
"8194"	"Fe_7098_6"	"Fe"	"7098"	6	8194
"8195"	"Fe_7098_7"	"Fe"	"7098"	7	8195
"8196"	"Fe_7098_8"	"Fe"	"7098"	8	8196
"8197"	"Fe_7098_9"	"Fe"	"7098"	9	8197
"8198"	"Fe_7102_1"	"Fe"	"7102"	1	8198
"8199"	"Fe_7102_2"	"Fe"	"7102"	2	8199
"8200"	"Fe_7102_3"	"Fe"	"7102"	3	8200
"8201"	"Fe_7102_4"	"Fe"	"7102"	4	8201
"8202"	"Fe_7102_5"	"Fe"	"7102"	5	8202
"8203"	"Fe_7102_6"	"Fe"	"7102"	6	8203
"8204"	"Fe_7102_7"	"Fe"	"7102"	7	8204
"8205"	"Fe_7102_8"	"Fe"	"7102"	8	8205
"8206"	"Fe_7102_9"	"Fe"	"7102"	9	8206
"8207"	"Fe_7102_10"	"Fe"	"7102"	10	8207
"8208"	"Fe_7102_11"	"Fe"	"7102"	11	8208
"8209"	"Fe_7123_1"	"Fe"	"7123"	1	8209
"8210"	"Fe_7123_2"	"Fe"	"7123"	2	8210
"8211"	"Fe_7123_3"	"Fe"	"7123"	3	8211
"8212"	"Fe_7123_4"	"Fe"	"7123"	4	8212
"8213"	"Fe_7123_5"	"Fe"	"7123"	5	8213
"8214"	"Fe_7123_6"	"Fe"	"7123"	6	8214
"8215"	"Fe_7123_7"	"Fe"	"7123"	7	8215
"8216"	"Fe_7123_8"	"Fe"	"7123"	8	8216
"8217"	"Fe_7123_9"	"Fe"	"7123"	9	8217
"8218"	"Fe_7126_1"	"Fe"	"7126"	1	8218
"8219"	"Fe_7126_2"	"Fe"	"7126"	2	8219
"8220"	"Fe_7126_3"	"Fe"	"7126"	3	8220
"8221"	"Fe_7126_4"	"Fe"	"7126"	4	8221
"8222"	"Fe_7126_5"	"Fe"	"7126"	5	8222
"8223"	"Fe_7126_6"	"Fe"	"7126"	6	8223
"8224"	"Fe_7126_7"	"Fe"	"7126"	7	8224
"8225"	"Fe_7126_8"	"Fe"	"7126"	8	8225
"8226"	"Fe_7126_9"	"Fe"	"7126"	9	8226
"8227"	"Fe_7126_10"	"Fe"	"7126"	10	8227
"8228"	"Fe_7126_11"	"Fe"	"7126"	11	8228
"8229"	"Fe_7143_1"	"Fe"	"7143"	1	8229
"8230"	"Fe_7143_2"	"Fe"	"7143"	2	8230
"8231"	"Fe_7143_3"	"Fe"	"7143"	3	8231
"8232"	"Fe_7143_4"	"Fe"	"7143"	4	8232
"8233"	"Fe_7143_5"	"Fe"	"7143"	5	8233
"8234"	"Fe_7143_6"	"Fe"	"7143"	6	8234
"8235"	"Fe_7143_7"	"Fe"	"7143"	7	8235
"8236"	"Fe_7143_8"	"Fe"	"7143"	8	8236
"8237"	"Fe_7143_9"	"Fe"	"7143"	9	8237
"8238"	"Fe_7143_10"	"Fe"	"7143"	10	8238
"8239"	"Fe_7143_11"	"Fe"	"7143"	11	8239
"8240"	"Fe_7147_1"	"Fe"	"7147"	1	8240
"8241"	"Fe_7147_2"	"Fe"	"7147"	2	8241
"8242"	"Fe_7147_3"	"Fe"	"7147"	3	8242
"8243"	"Fe_7147_4"	"Fe"	"7147"	4	8243
"8244"	"Fe_7147_5"	"Fe"	"7147"	5	8244
"8245"	"Fe_7147_6"	"Fe"	"7147"	6	8245
"8246"	"Fe_7147_7"	"Fe"	"7147"	7	8246
"8247"	"Fe_7147_8"	"Fe"	"7147"	8	8247
"8248"	"Fe_7147_9"	"Fe"	"7147"	9	8248
"8249"	"Fe_7147_10"	"Fe"	"7147"	10	8249
"8250"	"Fe_7163_1"	"Fe"	"7163"	1	8250
"8251"	"Fe_7163_2"	"Fe"	"7163"	2	8251
"8252"	"Fe_7163_3"	"Fe"	"7163"	3	8252
"8253"	"Fe_7163_4"	"Fe"	"7163"	4	8253
"8254"	"Fe_7163_5"	"Fe"	"7163"	5	8254
"8255"	"Fe_7163_6"	"Fe"	"7163"	6	8255
"8256"	"Fe_7163_7"	"Fe"	"7163"	7	8256
"8257"	"Fe_7163_8"	"Fe"	"7163"	8	8257
"8258"	"Fe_7164_1"	"Fe"	"7164"	1	8258
"8259"	"Fe_7164_2"	"Fe"	"7164"	2	8259
"8260"	"Fe_7164_3"	"Fe"	"7164"	3	8260
"8261"	"Fe_7164_4"	"Fe"	"7164"	4	8261
"8262"	"Fe_7164_5"	"Fe"	"7164"	5	8262
"8263"	"Fe_7164_6"	"Fe"	"7164"	6	8263
"8264"	"Fe_7164_7"	"Fe"	"7164"	7	8264
"8265"	"Fe_7164_8"	"Fe"	"7164"	8	8265
"8266"	"Fe_7166_1"	"Fe"	"7166"	1	8266
"8267"	"Fe_7166_2"	"Fe"	"7166"	2	8267
"8268"	"Fe_7166_3"	"Fe"	"7166"	3	8268
"8269"	"Fe_7166_4"	"Fe"	"7166"	4	8269
"8270"	"Fe_7166_5"	"Fe"	"7166"	5	8270
"8271"	"Fe_7166_6"	"Fe"	"7166"	6	8271
"8272"	"Fe_7166_7"	"Fe"	"7166"	7	8272
"8273"	"Fe_7166_8"	"Fe"	"7166"	8	8273
"8274"	"Fe_7166_9"	"Fe"	"7166"	9	8274
"8275"	"Fe_7172_1"	"Fe"	"7172"	1	8275
"8276"	"Fe_7172_2"	"Fe"	"7172"	2	8276
"8277"	"Fe_7172_3"	"Fe"	"7172"	3	8277
"8278"	"Fe_7172_4"	"Fe"	"7172"	4	8278
"8279"	"Fe_7172_5"	"Fe"	"7172"	5	8279
"8280"	"Fe_7172_6"	"Fe"	"7172"	6	8280
"8281"	"Fe_7172_7"	"Fe"	"7172"	7	8281
"8282"	"Fe_7172_8"	"Fe"	"7172"	8	8282
"8283"	"Fe_7172_9"	"Fe"	"7172"	9	8283
"8284"	"Fe_7172_10"	"Fe"	"7172"	10	8284
"8285"	"Fe_7172_11"	"Fe"	"7172"	11	8285
"8286"	"Fe_7176_1"	"Fe"	"7176"	1	8286
"8287"	"Fe_7176_2"	"Fe"	"7176"	2	8287
"8288"	"Fe_7176_3"	"Fe"	"7176"	3	8288
"8289"	"Fe_7176_4"	"Fe"	"7176"	4	8289
"8290"	"Fe_7176_5"	"Fe"	"7176"	5	8290
"8291"	"Fe_7176_6"	"Fe"	"7176"	6	8291
"8292"	"Fe_7176_7"	"Fe"	"7176"	7	8292
"8293"	"Fe_7176_8"	"Fe"	"7176"	8	8293
"8294"	"Fe_7176_9"	"Fe"	"7176"	9	8294
"8295"	"Fe_7176_10"	"Fe"	"7176"	10	8295
"8296"	"Fe_7176_11"	"Fe"	"7176"	11	8296
"8297"	"Fe_7178_1"	"Fe"	"7178"	1	8297
"8298"	"Fe_7178_2"	"Fe"	"7178"	2	8298
"8299"	"Fe_7178_3"	"Fe"	"7178"	3	8299
"8300"	"Fe_7178_4"	"Fe"	"7178"	4	8300
"8301"	"Fe_7178_5"	"Fe"	"7178"	5	8301
"8302"	"Fe_7181_1"	"Fe"	"7181"	1	8302
"8303"	"Fe_7181_2"	"Fe"	"7181"	2	8303
"8304"	"Fe_7181_3"	"Fe"	"7181"	3	8304
"8305"	"Fe_7181_4"	"Fe"	"7181"	4	8305
"8306"	"Fe_7181_5"	"Fe"	"7181"	5	8306
"8307"	"Fe_7181_6"	"Fe"	"7181"	6	8307
"8308"	"Fe_7181_7"	"Fe"	"7181"	7	8308
"8309"	"Fe_7181_8"	"Fe"	"7181"	8	8309
"8310"	"Fe_7181_9"	"Fe"	"7181"	9	8310
"8311"	"Fe_7181_10"	"Fe"	"7181"	10	8311
"8312"	"Fe_7192_1"	"Fe"	"7192"	1	8312
"8313"	"Fe_7192_2"	"Fe"	"7192"	2	8313
"8314"	"Fe_7192_3"	"Fe"	"7192"	3	8314
"8315"	"Fe_7192_4"	"Fe"	"7192"	4	8315
"8316"	"Fe_7192_5"	"Fe"	"7192"	5	8316
"8317"	"Fe_7192_6"	"Fe"	"7192"	6	8317
"8318"	"Fe_7192_7"	"Fe"	"7192"	7	8318
"8319"	"Fe_7199_1"	"Fe"	"7199"	1	8319
"8320"	"Fe_7199_2"	"Fe"	"7199"	2	8320
"8321"	"Fe_7199_3"	"Fe"	"7199"	3	8321
"8322"	"Fe_7199_4"	"Fe"	"7199"	4	8322
"8323"	"Fe_7199_5"	"Fe"	"7199"	5	8323
"8324"	"Fe_7199_6"	"Fe"	"7199"	6	8324
"8325"	"Fe_7199_7"	"Fe"	"7199"	7	8325
"8326"	"Fe_7201_1"	"Fe"	"7201"	1	8326
"8327"	"Fe_7201_2"	"Fe"	"7201"	2	8327
"8328"	"Fe_7201_3"	"Fe"	"7201"	3	8328
"8329"	"Fe_7201_4"	"Fe"	"7201"	4	8329
"8330"	"Fe_7201_5"	"Fe"	"7201"	5	8330
"8331"	"Fe_7201_6"	"Fe"	"7201"	6	8331
"8332"	"Fe_7201_7"	"Fe"	"7201"	7	8332
"8333"	"Fe_7201_8"	"Fe"	"7201"	8	8333
"8334"	"Fe_7205_1"	"Fe"	"7205"	1	8334
"8335"	"Fe_7205_2"	"Fe"	"7205"	2	8335
"8336"	"Fe_7205_3"	"Fe"	"7205"	3	8336
"8337"	"Fe_7205_4"	"Fe"	"7205"	4	8337
"8338"	"Fe_7205_5"	"Fe"	"7205"	5	8338
"8339"	"Fe_7205_6"	"Fe"	"7205"	6	8339
"8340"	"Fe_7205_7"	"Fe"	"7205"	7	8340
"8341"	"Fe_7205_8"	"Fe"	"7205"	8	8341
"8342"	"Fe_7210_1"	"Fe"	"7210"	1	8342
"8343"	"Fe_7210_2"	"Fe"	"7210"	2	8343
"8344"	"Fe_7210_3"	"Fe"	"7210"	3	8344
"8345"	"Fe_7210_4"	"Fe"	"7210"	4	8345
"8346"	"Fe_7210_5"	"Fe"	"7210"	5	8346
"8347"	"Fe_7210_6"	"Fe"	"7210"	6	8347
"8348"	"Fe_7224_1"	"Fe"	"7224"	1	8348
"8349"	"Fe_7224_2"	"Fe"	"7224"	2	8349
"8350"	"Fe_7224_3"	"Fe"	"7224"	3	8350
"8351"	"Fe_7224_4"	"Fe"	"7224"	4	8351
"8352"	"Fe_7224_5"	"Fe"	"7224"	5	8352
"8353"	"Fe_7224_6"	"Fe"	"7224"	6	8353
"8354"	"Fe_7231_1"	"Fe"	"7231"	1	8354
"8355"	"Fe_7231_2"	"Fe"	"7231"	2	8355
"8356"	"Fe_7231_3"	"Fe"	"7231"	3	8356
"8357"	"Fe_7231_4"	"Fe"	"7231"	4	8357
"8358"	"Fe_7231_5"	"Fe"	"7231"	5	8358
"8359"	"Fe_7231_6"	"Fe"	"7231"	6	8359
"8360"	"Fe_7231_7"	"Fe"	"7231"	7	8360
"8361"	"Fe_7231_8"	"Fe"	"7231"	8	8361
"8362"	"Fe_7231_9"	"Fe"	"7231"	9	8362
"8363"	"Fe_7242_1"	"Fe"	"7242"	1	8363
"8364"	"Fe_7242_2"	"Fe"	"7242"	2	8364
"8365"	"Fe_7242_3"	"Fe"	"7242"	3	8365
"8366"	"Fe_7242_4"	"Fe"	"7242"	4	8366
"8367"	"Fe_7242_5"	"Fe"	"7242"	5	8367
"8368"	"Fe_7242_6"	"Fe"	"7242"	6	8368
"8369"	"Fe_7242_7"	"Fe"	"7242"	7	8369
"8370"	"Fe_7242_8"	"Fe"	"7242"	8	8370
"8371"	"Fe_7242_9"	"Fe"	"7242"	9	8371
"8372"	"Fe_7242_10"	"Fe"	"7242"	10	8372
"8373"	"Fe_7242_11"	"Fe"	"7242"	11	8373
"8374"	"Fe_7244_1"	"Fe"	"7244"	1	8374
"8375"	"Fe_7244_2"	"Fe"	"7244"	2	8375
"8376"	"Fe_7244_3"	"Fe"	"7244"	3	8376
"8377"	"Fe_7244_4"	"Fe"	"7244"	4	8377
"8378"	"Fe_7244_5"	"Fe"	"7244"	5	8378
"8379"	"Fe_7244_6"	"Fe"	"7244"	6	8379
"8380"	"Fe_7244_7"	"Fe"	"7244"	7	8380
"8381"	"Fe_7246_1"	"Fe"	"7246"	1	8381
"8382"	"Fe_7246_2"	"Fe"	"7246"	2	8382
"8383"	"Fe_7246_3"	"Fe"	"7246"	3	8383
"8384"	"Fe_7246_4"	"Fe"	"7246"	4	8384
"8385"	"Fe_7246_5"	"Fe"	"7246"	5	8385
"8386"	"Fe_7246_6"	"Fe"	"7246"	6	8386
"8387"	"Fe_7246_7"	"Fe"	"7246"	7	8387
"8388"	"Fe_7246_8"	"Fe"	"7246"	8	8388
"8389"	"Fe_7246_9"	"Fe"	"7246"	9	8389
"8390"	"Fe_7246_10"	"Fe"	"7246"	10	8390
"8391"	"Fe_7255_1"	"Fe"	"7255"	1	8391
"8392"	"Fe_7255_2"	"Fe"	"7255"	2	8392
"8393"	"Fe_7255_3"	"Fe"	"7255"	3	8393
"8394"	"Fe_7255_4"	"Fe"	"7255"	4	8394
"8395"	"Fe_7255_5"	"Fe"	"7255"	5	8395
"8396"	"Fe_7255_6"	"Fe"	"7255"	6	8396
"8397"	"Fe_7255_7"	"Fe"	"7255"	7	8397
"8398"	"Fe_7255_8"	"Fe"	"7255"	8	8398
"8399"	"Fe_7255_9"	"Fe"	"7255"	9	8399
"8400"	"Fe_7255_10"	"Fe"	"7255"	10	8400
"8401"	"Fe_7255_11"	"Fe"	"7255"	11	8401
"8402"	"Fe_7262_1"	"Fe"	"7262"	1	8402
"8403"	"Fe_7262_2"	"Fe"	"7262"	2	8403
"8404"	"Fe_7262_3"	"Fe"	"7262"	3	8404
"8405"	"Fe_7262_4"	"Fe"	"7262"	4	8405
"8406"	"Fe_7262_5"	"Fe"	"7262"	5	8406
"8407"	"Fe_7262_6"	"Fe"	"7262"	6	8407
"8408"	"Fe_7262_7"	"Fe"	"7262"	7	8408
"8409"	"Fe_7262_8"	"Fe"	"7262"	8	8409
