"plant_id"	"Treatment"	"ACC_ID"	"Rep"
"6910"	"USMS_8376_20"	"USMS"	"8376"	"20"
"6911"	"USMS_8376_21"	"USMS"	"8376"	"21"
"6912"	"USMS_8376_22"	"USMS"	"8376"	"22"
"6913"	"USMS_8378_1"	"USMS"	"8378"	"1"
"6914"	"USMS_8378_2"	"USMS"	"8378"	"2"
"6915"	"USMS_8378_3"	"USMS"	"8378"	"3"
"6916"	"USMS_8378_4"	"USMS"	"8378"	"4"
"6917"	"USMS_8378_5"	"USMS"	"8378"	"5"
"6918"	"USMS_8378_6"	"USMS"	"8378"	"6"
"6919"	"USMS_8378_7"	"USMS"	"8378"	"7"
"6920"	"USMS_8378_8"	"USMS"	"8378"	"8"
"6921"	"USMS_8378_9"	"USMS"	"8378"	"9"
"6922"	"USMS_8378_10"	"USMS"	"8378"	"10"
"6923"	"USMS_8378_11"	"USMS"	"8378"	"11"
"6924"	"USMS_8378_12"	"USMS"	"8378"	"12"
"6925"	"USMS_8387_1"	"USMS"	"8387"	"1"
"6926"	"USMS_8387_2"	"USMS"	"8387"	"2"
"6927"	"USMS_8387_3"	"USMS"	"8387"	"3"
"6928"	"USMS_8387_4"	"USMS"	"8387"	"4"
"6929"	"USMS_8387_5"	"USMS"	"8387"	"5"
"6930"	"USMS_8387_6"	"USMS"	"8387"	"6"
"6931"	"USMS_8387_7"	"USMS"	"8387"	"7"
"6932"	"USMS_8387_8"	"USMS"	"8387"	"8"
"6933"	"USMS_8387_9"	"USMS"	"8387"	"9"
"6934"	"USMS_8387_10"	"USMS"	"8387"	"10"
"6935"	"USMS_8387_11"	"USMS"	"8387"	"11"
"6936"	"USMS_8387_12"	"USMS"	"8387"	"12"
"6937"	"USMS_8387_13"	"USMS"	"8387"	"13"
"6938"	"USMS_8387_14"	"USMS"	"8387"	"14"
"6939"	"USMS_8387_15"	"USMS"	"8387"	"15"
"6940"	"USMS_8387_16"	"USMS"	"8387"	"16"
"6941"	"USMS_8387_17"	"USMS"	"8387"	"17"
"6942"	"USMS_8387_18"	"USMS"	"8387"	"18"
"6943"	"USMS_8387_19"	"USMS"	"8387"	"19"
"6944"	"USMS_8387_20"	"USMS"	"8387"	"20"
"6945"	"USMS_8387_21"	"USMS"	"8387"	"21"
"6946"	"USMS_8387_22"	"USMS"	"8387"	"22"
"6947"	"USMS_8387_23"	"USMS"	"8387"	"23"
"6948"	"USMS_8387_24"	"USMS"	"8387"	"24"
"6949"	"USMS_8388_1"	"USMS"	"8388"	"1"
"6950"	"USMS_8388_2"	"USMS"	"8388"	"2"
"6951"	"USMS_8388_3"	"USMS"	"8388"	"3"
"6952"	"USMS_8388_4"	"USMS"	"8388"	"4"
"6953"	"USMS_8388_5"	"USMS"	"8388"	"5"
"6954"	"USMS_8388_6"	"USMS"	"8388"	"6"
"6955"	"USMS_8388_7"	"USMS"	"8388"	"7"
"6956"	"USMS_8388_8"	"USMS"	"8388"	"8"
"6957"	"USMS_8388_9"	"USMS"	"8388"	"9"
"6958"	"USMS_8388_10"	"USMS"	"8388"	"10"
"6959"	"USMS_8388_11"	"USMS"	"8388"	"11"
"6960"	"USMS_8388_12"	"USMS"	"8388"	"12"
"6961"	"USMS_8388_13"	"USMS"	"8388"	"13"
"6962"	"USMS_8388_14"	"USMS"	"8388"	"14"
"6963"	"USMS_8388_15"	"USMS"	"8388"	"15"
"6964"	"USMS_8388_16"	"USMS"	"8388"	"16"
"6965"	"USMS_8388_17"	"USMS"	"8388"	"17"
"6966"	"USMS_8388_18"	"USMS"	"8388"	"18"
"6967"	"USMS_8388_19"	"USMS"	"8388"	"19"
"6968"	"USMS_8388_20"	"USMS"	"8388"	"20"
"6969"	"USMS_8388_21"	"USMS"	"8388"	"21"
"6970"	"USMS_8388_22"	"USMS"	"8388"	"22"
"6971"	"USMS_8388_23"	"USMS"	"8388"	"23"
"6972"	"USMS_8388_24"	"USMS"	"8388"	"24"
"6973"	"USMS_8395_1"	"USMS"	"8395"	"1"
"6974"	"USMS_8395_2"	"USMS"	"8395"	"2"
"6975"	"USMS_8395_3"	"USMS"	"8395"	"3"
"6976"	"USMS_8395_4"	"USMS"	"8395"	"4"
"6977"	"USMS_8395_5"	"USMS"	"8395"	"5"
"6978"	"USMS_8395_6"	"USMS"	"8395"	"6"
"6979"	"USMS_8395_7"	"USMS"	"8395"	"7"
"6980"	"USMS_8395_8"	"USMS"	"8395"	"8"
"6981"	"USMS_8395_9"	"USMS"	"8395"	"9"
"6982"	"USMS_8395_10"	"USMS"	"8395"	"10"
"6983"	"USMS_8395_11"	"USMS"	"8395"	"11"
"6984"	"USMS_8395_12"	"USMS"	"8395"	"12"
"6985"	"USMS_8395_13"	"USMS"	"8395"	"13"
"6986"	"USMS_8395_14"	"USMS"	"8395"	"14"
"6987"	"USMS_8395_15"	"USMS"	"8395"	"15"
"6988"	"USMS_8395_16"	"USMS"	"8395"	"16"
"6989"	"USMS_8395_17"	"USMS"	"8395"	"17"
"6990"	"USMS_8395_18"	"USMS"	"8395"	"18"
"6991"	"USMS_8395_19"	"USMS"	"8395"	"19"
"6992"	"USMS_8395_20"	"USMS"	"8395"	"20"
"6993"	"USMS_8395_21"	"USMS"	"8395"	"21"
"6994"	"USMS_8395_22"	"USMS"	"8395"	"22"
"6995"	"USMS_8420_1"	"USMS"	"8420"	"1"
"6996"	"USMS_8420_2"	"USMS"	"8420"	"2"
"6997"	"USMS_8420_3"	"USMS"	"8420"	"3"
"6998"	"USMS_8420_4"	"USMS"	"8420"	"4"
"6999"	"USMS_8420_5"	"USMS"	"8420"	"5"
"7000"	"USMS_8420_6"	"USMS"	"8420"	"6"
"7001"	"USMS_8420_7"	"USMS"	"8420"	"7"
"7002"	"USMS_8420_8"	"USMS"	"8420"	"8"
"7003"	"USMS_8420_9"	"USMS"	"8420"	"9"
"7004"	"USMS_8420_10"	"USMS"	"8420"	"10"
"7005"	"USMS_8420_11"	"USMS"	"8420"	"11"
"7006"	"USMS_8420_12"	"USMS"	"8420"	"12"
"7007"	"USMS_8420_13"	"USMS"	"8420"	"13"
"7008"	"USMS_8420_14"	"USMS"	"8420"	"14"
"7009"	"USMS_8420_15"	"USMS"	"8420"	"15"
"7010"	"USMS_8420_16"	"USMS"	"8420"	"16"
"7011"	"USMS_8420_17"	"USMS"	"8420"	"17"
"7012"	"USMS_8420_18"	"USMS"	"8420"	"18"
"7013"	"USMS_8420_19"	"USMS"	"8420"	"19"
"7014"	"USMS_8420_20"	"USMS"	"8420"	"20"
"7015"	"USMS_8420_21"	"USMS"	"8420"	"21"
"7016"	"USMS_8420_22"	"USMS"	"8420"	"22"
"7017"	"USMS_8420_23"	"USMS"	"8420"	"23"
"7018"	"USMS_8430_1"	"USMS"	"8430"	"1"
"7019"	"USMS_8430_2"	"USMS"	"8430"	"2"
"7020"	"USMS_8430_3"	"USMS"	"8430"	"3"
"7021"	"USMS_8430_4"	"USMS"	"8430"	"4"
"7022"	"USMS_8430_5"	"USMS"	"8430"	"5"
"7023"	"USMS_8430_6"	"USMS"	"8430"	"6"
"7024"	"USMS_8430_7"	"USMS"	"8430"	"7"
"7025"	"USMS_8430_8"	"USMS"	"8430"	"8"
"7026"	"USMS_8430_9"	"USMS"	"8430"	"9"
"7027"	"USMS_9104_1"	"USMS"	"9104"	"1"
"7028"	"USMS_9104_2"	"USMS"	"9104"	"2"
"7029"	"USMS_9104_3"	"USMS"	"9104"	"3"
"7030"	"USMS_9104_4"	"USMS"	"9104"	"4"
"7031"	"USMS_9104_5"	"USMS"	"9104"	"5"
"7032"	"USMS_9104_6"	"USMS"	"9104"	"6"
"7033"	"USMS_9104_7"	"USMS"	"9104"	"7"
"7034"	"USMS_9104_8"	"USMS"	"9104"	"8"
"7035"	"USMS_9104_9"	"USMS"	"9104"	"9"
"7036"	"USMS_9104_10"	"USMS"	"9104"	"10"
"7037"	"USMS_9104_11"	"USMS"	"9104"	"11"
"7038"	"USMS_9104_12"	"USMS"	"9104"	"12"
"7039"	"USMS_9104_13"	"USMS"	"9104"	"13"
"7040"	"USMS_9104_14"	"USMS"	"9104"	"14"
"7041"	"USMS_9104_15"	"USMS"	"9104"	"15"
"7042"	"USMS_9104_16"	"USMS"	"9104"	"16"
"7043"	"USMS_9104_17"	"USMS"	"9104"	"17"
"7044"	"USMS_9104_18"	"USMS"	"9104"	"18"
"7045"	"USMS_9104_19"	"USMS"	"9104"	"19"
"7046"	"USMS_9104_20"	"USMS"	"9104"	"20"
"7047"	"USMS_9104_21"	"USMS"	"9104"	"21"
"7048"	"USMS_9104_22"	"USMS"	"9104"	"22"
"7049"	"USMS_9104_23"	"USMS"	"9104"	"23"
"7050"	"USMS_9152_1"	"USMS"	"9152"	"1"
"7051"	"USMS_9152_2"	"USMS"	"9152"	"2"
"7052"	"USMS_9152_3"	"USMS"	"9152"	"3"
"7053"	"USMS_9152_4"	"USMS"	"9152"	"4"
"7054"	"USMS_9152_5"	"USMS"	"9152"	"5"
"7055"	"USMS_9152_6"	"USMS"	"9152"	"6"
"7056"	"USMS_9152_7"	"USMS"	"9152"	"7"
"7057"	"USMS_9152_8"	"USMS"	"9152"	"8"
"7058"	"USMS_9152_9"	"USMS"	"9152"	"9"
"7059"	"USMS_9152_10"	"USMS"	"9152"	"10"
"7060"	"USMS_9152_11"	"USMS"	"9152"	"11"
"7061"	"USMS_9152_12"	"USMS"	"9152"	"12"
"7062"	"USMS_9152_13"	"USMS"	"9152"	"13"
"7063"	"USMS_9152_14"	"USMS"	"9152"	"14"
"7064"	"USMS_9152_15"	"USMS"	"9152"	"15"
"7065"	"USMS_9152_16"	"USMS"	"9152"	"16"
"7066"	"USMS_9152_17"	"USMS"	"9152"	"17"
"7067"	"USMS_9152_18"	"USMS"	"9152"	"18"
"7068"	"USMS_9152_19"	"USMS"	"9152"	"19"
"7069"	"USMS_9152_20"	"USMS"	"9152"	"20"
"7070"	"USMS_9152_21"	"USMS"	"9152"	"21"
"7071"	"USMS_9165_1"	"USMS"	"9165"	"1"
"7072"	"USMS_9165_2"	"USMS"	"9165"	"2"
"7073"	"USMS_9165_3"	"USMS"	"9165"	"3"
"7074"	"USMS_9165_4"	"USMS"	"9165"	"4"
"7075"	"USMS_9165_5"	"USMS"	"9165"	"5"
"7076"	"USMS_9165_6"	"USMS"	"9165"	"6"
"7077"	"USMS_9165_7"	"USMS"	"9165"	"7"
"7078"	"USMS_9165_8"	"USMS"	"9165"	"8"
"7079"	"USMS_9165_9"	"USMS"	"9165"	"9"
"7080"	"USMS_9165_10"	"USMS"	"9165"	"10"
"7081"	"USMS_9165_11"	"USMS"	"9165"	"11"
"7082"	"USMS_9165_12"	"USMS"	"9165"	"12"
"7083"	"USMS_9165_13"	"USMS"	"9165"	"13"
"7084"	"USMS_9165_14"	"USMS"	"9165"	"14"
"7085"	"USMS_9165_15"	"USMS"	"9165"	"15"
"7086"	"USMS_9165_16"	"USMS"	"9165"	"16"
"7087"	"USMS_9165_17"	"USMS"	"9165"	"17"
"7088"	"USMS_9165_18"	"USMS"	"9165"	"18"
"7089"	"USMS_9165_19"	"USMS"	"9165"	"19"
"7090"	"USMS_9165_20"	"USMS"	"9165"	"20"
"7091"	"USMS_9165_21"	"USMS"	"9165"	"21"
"7092"	"USMS_9165_22"	"USMS"	"9165"	"22"
"7093"	"USMS_9165_23"	"USMS"	"9165"	"23"
"7094"	"USMS_9302_1"	"USMS"	"9302"	"1"
"7095"	"USMS_9302_2"	"USMS"	"9302"	"2"
"7096"	"USMS_9302_3"	"USMS"	"9302"	"3"
"7097"	"USMS_9302_4"	"USMS"	"9302"	"4"
"7098"	"USMS_9302_5"	"USMS"	"9302"	"5"
"7099"	"USMS_9302_6"	"USMS"	"9302"	"6"
"7100"	"USMS_9302_7"	"USMS"	"9302"	"7"
"7101"	"USMS_9302_8"	"USMS"	"9302"	"8"
"7102"	"USMS_9302_9"	"USMS"	"9302"	"9"
"7103"	"USMS_9302_10"	"USMS"	"9302"	"10"
"7104"	"USMS_9302_11"	"USMS"	"9302"	"11"
"7105"	"USMS_9302_12"	"USMS"	"9302"	"12"
"7106"	"USMS_9302_13"	"USMS"	"9302"	"13"
"7107"	"USMS_9302_14"	"USMS"	"9302"	"14"
"7108"	"USMS_9302_15"	"USMS"	"9302"	"15"
"7109"	"USMS_9302_16"	"USMS"	"9302"	"16"
"7110"	"USMS_9302_17"	"USMS"	"9302"	"17"
"7111"	"USMS_9302_18"	"USMS"	"9302"	"18"
"7112"	"USMS_9302_19"	"USMS"	"9302"	"19"
"7113"	"USMS_9302_20"	"USMS"	"9302"	"20"
"7114"	"USMS_9302_21"	"USMS"	"9302"	"21"
"7115"	"USMS_9308_1"	"USMS"	"9308"	"1"
"7116"	"USMS_9308_2"	"USMS"	"9308"	"2"
"7117"	"USMS_9308_3"	"USMS"	"9308"	"3"
"7118"	"USMS_9308_4"	"USMS"	"9308"	"4"
"7119"	"USMS_9308_5"	"USMS"	"9308"	"5"
"7120"	"USMS_9308_6"	"USMS"	"9308"	"6"
"7121"	"USMS_9308_7"	"USMS"	"9308"	"7"
"7122"	"USMS_9308_8"	"USMS"	"9308"	"8"
"7123"	"USMS_9308_9"	"USMS"	"9308"	"9"
"7124"	"USMS_9308_10"	"USMS"	"9308"	"10"
"7125"	"USMS_9308_11"	"USMS"	"9308"	"11"
"7126"	"USMS_9308_12"	"USMS"	"9308"	"12"
"7127"	"USMS_9308_13"	"USMS"	"9308"	"13"
"7128"	"USMS_9308_14"	"USMS"	"9308"	"14"
"7129"	"USMS_9308_15"	"USMS"	"9308"	"15"
"7130"	"USMS_9308_16"	"USMS"	"9308"	"16"
"7131"	"USMS_9308_17"	"USMS"	"9308"	"17"
"7132"	"USMS_9308_18"	"USMS"	"9308"	"18"
"7133"	"USMS_9308_19"	"USMS"	"9308"	"19"
"7134"	"USMS_9308_20"	"USMS"	"9308"	"20"
"7135"	"Fe_86_1"	"Fe"	"86"	"1"
"7136"	"Fe_86_2"	"Fe"	"86"	"2"
"7137"	"Fe_86_3"	"Fe"	"86"	"3"
"7138"	"Fe_86_4"	"Fe"	"86"	"4"
"7139"	"Fe_86_5"	"Fe"	"86"	"5"
"7140"	"Fe_86_6"	"Fe"	"86"	"6"
"7141"	"Fe_86_7"	"Fe"	"86"	"7"
"7142"	"Fe_86_8"	"Fe"	"86"	"8"
"7143"	"Fe_86_9"	"Fe"	"86"	"9"
"7144"	"Fe_86_10"	"Fe"	"86"	"10"
"7145"	"Fe_86_11"	"Fe"	"86"	"11"
"7146"	"Fe_96_1"	"Fe"	"96"	"1"
"7147"	"Fe_96_2"	"Fe"	"96"	"2"
"7148"	"Fe_96_3"	"Fe"	"96"	"3"
"7149"	"Fe_96_4"	"Fe"	"96"	"4"
"7150"	"Fe_96_5"	"Fe"	"96"	"5"
"7151"	"Fe_96_6"	"Fe"	"96"	"6"
"7152"	"Fe_149_1"	"Fe"	"149"	"1"
"7153"	"Fe_149_2"	"Fe"	"149"	"2"
"7154"	"Fe_149_3"	"Fe"	"149"	"3"
"7155"	"Fe_149_4"	"Fe"	"149"	"4"
"7156"	"Fe_204_1"	"Fe"	"204"	"1"
"7157"	"Fe_204_2"	"Fe"	"204"	"2"
"7158"	"Fe_204_3"	"Fe"	"204"	"3"
"7159"	"Fe_204_4"	"Fe"	"204"	"4"
"7160"	"Fe_204_5"	"Fe"	"204"	"5"
"7161"	"Fe_204_6"	"Fe"	"204"	"6"
"7162"	"Fe_204_7"	"Fe"	"204"	"7"
"7163"	"Fe_204_8"	"Fe"	"204"	"8"
"7164"	"Fe_204_9"	"Fe"	"204"	"9"
"7165"	"Fe_204_10"	"Fe"	"204"	"10"
"7166"	"Fe_204_11"	"Fe"	"204"	"11"
"7167"	"Fe_204_12"	"Fe"	"204"	"12"
"7168"	"Fe_224_1"	"Fe"	"224"	"1"
"7169"	"Fe_224_2"	"Fe"	"224"	"2"
"7170"	"Fe_224_3"	"Fe"	"224"	"3"
"7171"	"Fe_224_4"	"Fe"	"224"	"4"
"7172"	"Fe_224_5"	"Fe"	"224"	"5"
"7173"	"Fe_224_6"	"Fe"	"224"	"6"
"7174"	"Fe_224_7"	"Fe"	"224"	"7"
"7175"	"Fe_224_8"	"Fe"	"224"	"8"
"7176"	"Fe_224_9"	"Fe"	"224"	"9"
"7177"	"Fe_224_10"	"Fe"	"224"	"10"
"7178"	"Fe_224_11"	"Fe"	"224"	"11"
"7179"	"Fe_224_12"	"Fe"	"224"	"12"
"7180"	"Fe_236_1"	"Fe"	"236"	"1"
"7181"	"Fe_236_2"	"Fe"	"236"	"2"
"7182"	"Fe_236_3"	"Fe"	"236"	"3"
"7183"	"Fe_236_4"	"Fe"	"236"	"4"
"7184"	"Fe_236_5"	"Fe"	"236"	"5"
"7185"	"Fe_236_6"	"Fe"	"236"	"6"
"7186"	"Fe_236_7"	"Fe"	"236"	"7"
"7187"	"Fe_262_1"	"Fe"	"262"	"1"
"7188"	"Fe_262_2"	"Fe"	"262"	"2"
"7189"	"Fe_262_3"	"Fe"	"262"	"3"
"7190"	"Fe_262_4"	"Fe"	"262"	"4"
"7191"	"Fe_262_5"	"Fe"	"262"	"5"
"7192"	"Fe_262_6"	"Fe"	"262"	"6"
"7193"	"Fe_262_7"	"Fe"	"262"	"7"
"7194"	"Fe_266_1"	"Fe"	"266"	"1"
"7195"	"Fe_266_2"	"Fe"	"266"	"2"
"7196"	"Fe_266_3"	"Fe"	"266"	"3"
"7197"	"Fe_266_4"	"Fe"	"266"	"4"
"7198"	"Fe_266_5"	"Fe"	"266"	"5"
"7199"	"Fe_266_6"	"Fe"	"266"	"6"
"7200"	"Fe_266_7"	"Fe"	"266"	"7"
"7201"	"Fe_266_8"	"Fe"	"266"	"8"
"7202"	"Fe_266_9"	"Fe"	"266"	"9"
"7203"	"Fe_266_10"	"Fe"	"266"	"10"
"7204"	"Fe_394_1"	"Fe"	"394"	"1"
"7205"	"Fe_394_2"	"Fe"	"394"	"2"
"7206"	"Fe_394_3"	"Fe"	"394"	"3"
"7207"	"Fe_394_4"	"Fe"	"394"	"4"
"7208"	"Fe_394_5"	"Fe"	"394"	"5"
"7209"	"Fe_394_6"	"Fe"	"394"	"6"
"7210"	"Fe_394_7"	"Fe"	"394"	"7"
"7211"	"Fe_394_8"	"Fe"	"394"	"8"
"7212"	"Fe_394_9"	"Fe"	"394"	"9"
"7213"	"Fe_461_1"	"Fe"	"461"	"1"
"7214"	"Fe_461_2"	"Fe"	"461"	"2"
"7215"	"Fe_461_3"	"Fe"	"461"	"3"
"7216"	"Fe_461_4"	"Fe"	"461"	"4"
"7217"	"Fe_461_5"	"Fe"	"461"	"5"
"7218"	"Fe_461_6"	"Fe"	"461"	"6"
"7219"	"Fe_461_7"	"Fe"	"461"	"7"
"7220"	"Fe_461_8"	"Fe"	"461"	"8"
"7221"	"Fe_461_9"	"Fe"	"461"	"9"
"7222"	"Fe_461_10"	"Fe"	"461"	"10"
"7223"	"Fe_461_11"	"Fe"	"461"	"11"
"7224"	"Fe_461_12"	"Fe"	"461"	"12"
"7225"	"Fe_936_1"	"Fe"	"936"	"1"
"7226"	"Fe_936_2"	"Fe"	"936"	"2"
"7227"	"Fe_936_3"	"Fe"	"936"	"3"
"7228"	"Fe_936_4"	"Fe"	"936"	"4"
"7229"	"Fe_936_5"	"Fe"	"936"	"5"
"7230"	"Fe_936_6"	"Fe"	"936"	"6"
"7231"	"Fe_936_7"	"Fe"	"936"	"7"
"7232"	"Fe_936_8"	"Fe"	"936"	"8"
"7233"	"Fe_936_9"	"Fe"	"936"	"9"
"7234"	"Fe_936_10"	"Fe"	"936"	"10"
"7235"	"Fe_936_11"	"Fe"	"936"	"11"
"7236"	"Fe_1829_1"	"Fe"	"1829"	"1"
"7237"	"Fe_1829_2"	"Fe"	"1829"	"2"
"7238"	"Fe_1829_3"	"Fe"	"1829"	"3"
"7239"	"Fe_1829_4"	"Fe"	"1829"	"4"
"7240"	"Fe_1829_5"	"Fe"	"1829"	"5"
"7241"	"Fe_1829_6"	"Fe"	"1829"	"6"
"7242"	"Fe_1829_7"	"Fe"	"1829"	"7"
"7243"	"Fe_1829_8"	"Fe"	"1829"	"8"
"7244"	"Fe_1874_1"	"Fe"	"1874"	"1"
"7245"	"Fe_1874_2"	"Fe"	"1874"	"2"
"7246"	"Fe_1874_3"	"Fe"	"1874"	"3"
"7247"	"Fe_1874_4"	"Fe"	"1874"	"4"
"7248"	"Fe_1874_5"	"Fe"	"1874"	"5"
"7249"	"Fe_1874_6"	"Fe"	"1874"	"6"
"7250"	"Fe_1874_7"	"Fe"	"1874"	"7"
"7251"	"Fe_1874_8"	"Fe"	"1874"	"8"
"7252"	"Fe_1874_9"	"Fe"	"1874"	"9"
"7253"	"Fe_2057_1"	"Fe"	"2057"	"1"
"7254"	"Fe_2057_2"	"Fe"	"2057"	"2"
"7255"	"Fe_2057_3"	"Fe"	"2057"	"3"
"7256"	"Fe_2057_4"	"Fe"	"2057"	"4"
"7257"	"Fe_2057_5"	"Fe"	"2057"	"5"
"7258"	"Fe_2057_6"	"Fe"	"2057"	"6"
"7259"	"Fe_2057_7"	"Fe"	"2057"	"7"
"7260"	"Fe_2057_8"	"Fe"	"2057"	"8"
"7261"	"Fe_2171_1"	"Fe"	"2171"	"1"
"7262"	"Fe_2171_2"	"Fe"	"2171"	"2"
"7263"	"Fe_2171_3"	"Fe"	"2171"	"3"
"7264"	"Fe_2171_4"	"Fe"	"2171"	"4"
"7265"	"Fe_2171_5"	"Fe"	"2171"	"5"
"7266"	"Fe_2171_6"	"Fe"	"2171"	"6"
"7267"	"Fe_2171_7"	"Fe"	"2171"	"7"
"7268"	"Fe_2171_8"	"Fe"	"2171"	"8"
"7269"	"Fe_2171_9"	"Fe"	"2171"	"9"
"7270"	"Fe_2171_10"	"Fe"	"2171"	"10"
"7271"	"Fe_2171_11"	"Fe"	"2171"	"11"
"7272"	"Fe_2187_1"	"Fe"	"2187"	"1"
"7273"	"Fe_2187_2"	"Fe"	"2187"	"2"
"7274"	"Fe_2187_3"	"Fe"	"2187"	"3"
"7275"	"Fe_2187_4"	"Fe"	"2187"	"4"
"7276"	"Fe_2187_5"	"Fe"	"2187"	"5"
"7277"	"Fe_2187_6"	"Fe"	"2187"	"6"
"7278"	"Fe_2187_7"	"Fe"	"2187"	"7"
"7279"	"Fe_2187_8"	"Fe"	"2187"	"8"
"7280"	"Fe_2290_1"	"Fe"	"2290"	"1"
"7281"	"Fe_2290_2"	"Fe"	"2290"	"2"
"7282"	"Fe_2290_3"	"Fe"	"2290"	"3"
"7283"	"Fe_2290_4"	"Fe"	"2290"	"4"
"7284"	"Fe_2290_5"	"Fe"	"2290"	"5"
"7285"	"Fe_2290_6"	"Fe"	"2290"	"6"
"7286"	"Fe_2290_7"	"Fe"	"2290"	"7"
"7287"	"Fe_2290_8"	"Fe"	"2290"	"8"
"7288"	"Fe_2290_9"	"Fe"	"2290"	"9"
"7289"	"Fe_2320_1"	"Fe"	"2320"	"1"
"7290"	"Fe_2320_2"	"Fe"	"2320"	"2"
"7291"	"Fe_2320_3"	"Fe"	"2320"	"3"
"7292"	"Fe_2320_4"	"Fe"	"2320"	"4"
"7293"	"Fe_2320_5"	"Fe"	"2320"	"5"
"7294"	"Fe_2320_6"	"Fe"	"2320"	"6"
"7295"	"Fe_2320_7"	"Fe"	"2320"	"7"
"7296"	"Fe_2320_8"	"Fe"	"2320"	"8"
"7297"	"Fe_2320_9"	"Fe"	"2320"	"9"
"7298"	"Fe_2320_10"	"Fe"	"2320"	"10"
"7299"	"Fe_2320_11"	"Fe"	"2320"	"11"
"7300"	"Fe_2320_12"	"Fe"	"2320"	"12"
"7301"	"Fe_5723_1"	"Fe"	"5723"	"1"
"7302"	"Fe_5723_2"	"Fe"	"5723"	"2"
"7303"	"Fe_5723_3"	"Fe"	"5723"	"3"
"7304"	"Fe_5723_4"	"Fe"	"5723"	"4"
"7305"	"Fe_5723_5"	"Fe"	"5723"	"5"
"7306"	"Fe_5723_6"	"Fe"	"5723"	"6"
"7307"	"Fe_5723_7"	"Fe"	"5723"	"7"
"7308"	"Fe_5723_8"	"Fe"	"5723"	"8"
"7309"	"Fe_5729_1"	"Fe"	"5729"	"1"
"7310"	"Fe_5729_2"	"Fe"	"5729"	"2"
"7311"	"Fe_5729_3"	"Fe"	"5729"	"3"
"7312"	"Fe_5729_4"	"Fe"	"5729"	"4"
"7313"	"Fe_5729_5"	"Fe"	"5729"	"5"
"7314"	"Fe_5729_6"	"Fe"	"5729"	"6"
"7315"	"Fe_5729_7"	"Fe"	"5729"	"7"
"7316"	"Fe_5729_8"	"Fe"	"5729"	"8"
"7317"	"Fe_5729_9"	"Fe"	"5729"	"9"
"7318"	"Fe_5731_1"	"Fe"	"5731"	"1"
"7319"	"Fe_5731_2"	"Fe"	"5731"	"2"
"7320"	"Fe_5731_3"	"Fe"	"5731"	"3"
"7321"	"Fe_5731_4"	"Fe"	"5731"	"4"
"7322"	"Fe_5731_5"	"Fe"	"5731"	"5"
"7323"	"Fe_5731_6"	"Fe"	"5731"	"6"
"7324"	"Fe_5731_7"	"Fe"	"5731"	"7"
"7325"	"Fe_5731_8"	"Fe"	"5731"	"8"
"7326"	"Fe_5731_9"	"Fe"	"5731"	"9"
"7327"	"Fe_5731_10"	"Fe"	"5731"	"10"
"7328"	"Fe_5731_11"	"Fe"	"5731"	"11"
"7329"	"Fe_5736_1"	"Fe"	"5736"	"1"
"7330"	"Fe_5736_2"	"Fe"	"5736"	"2"
"7331"	"Fe_5736_3"	"Fe"	"5736"	"3"
"7332"	"Fe_5736_4"	"Fe"	"5736"	"4"
"7333"	"Fe_5736_5"	"Fe"	"5736"	"5"
"7334"	"Fe_5736_6"	"Fe"	"5736"	"6"
"7335"	"Fe_5736_7"	"Fe"	"5736"	"7"
"7336"	"Fe_5736_8"	"Fe"	"5736"	"8"
"7337"	"Fe_5736_9"	"Fe"	"5736"	"9"
"7338"	"Fe_5736_10"	"Fe"	"5736"	"10"
"7339"	"Fe_5736_11"	"Fe"	"5736"	"11"
"7340"	"Fe_5742_1"	"Fe"	"5742"	"1"
"7341"	"Fe_5742_2"	"Fe"	"5742"	"2"
"7342"	"Fe_5742_3"	"Fe"	"5742"	"3"
"7343"	"Fe_5742_4"	"Fe"	"5742"	"4"
"7344"	"Fe_5742_5"	"Fe"	"5742"	"5"
"7345"	"Fe_5742_6"	"Fe"	"5742"	"6"
"7346"	"Fe_5742_7"	"Fe"	"5742"	"7"
"7347"	"Fe_5742_8"	"Fe"	"5742"	"8"
"7348"	"Fe_5742_9"	"Fe"	"5742"	"9"
"7349"	"Fe_5742_10"	"Fe"	"5742"	"10"
"7350"	"Fe_5742_11"	"Fe"	"5742"	"11"
"7351"	"Fe_5742_12"	"Fe"	"5742"	"12"
"7352"	"Fe_5745_1"	"Fe"	"5745"	"1"
"7353"	"Fe_5745_2"	"Fe"	"5745"	"2"
"7354"	"Fe_5745_3"	"Fe"	"5745"	"3"
"7355"	"Fe_5745_4"	"Fe"	"5745"	"4"
"7356"	"Fe_5745_5"	"Fe"	"5745"	"5"
"7357"	"Fe_5745_6"	"Fe"	"5745"	"6"
"7358"	"Fe_5745_7"	"Fe"	"5745"	"7"
"7359"	"Fe_5745_8"	"Fe"	"5745"	"8"
"7360"	"Fe_5745_9"	"Fe"	"5745"	"9"
"7361"	"Fe_5745_10"	"Fe"	"5745"	"10"
"7362"	"Fe_5751_1"	"Fe"	"5751"	"1"
"7363"	"Fe_5751_2"	"Fe"	"5751"	"2"
"7364"	"Fe_5751_3"	"Fe"	"5751"	"3"
"7365"	"Fe_5751_4"	"Fe"	"5751"	"4"
"7366"	"Fe_5751_5"	"Fe"	"5751"	"5"
